281 1.10515569e+02 1.21900000e-28 5.724E-09.04700.086 1059.22050.550.000000 0 0 0 0 0 0 0 0 16 8 E 15 2 E 532220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606200_2300159
281 1.11447154e+02 2.22800000e-25 9.128E-06.05350.081 1029.01480.550.000000 0 0 0 0 0 0 0 0 16 11 E 15 8 E 432220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606198_2300155
281 1.14692094e+02 2.61600000e-25 1.153E-05.05260.083 1036.65340.550.000000 0 0 0 0 0 0 0 0 16 10 E 15 7 E 432220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606199_2300156
281 1.16593656e+02 2.30600000e-28 1.166E-08.04630.087 1060.70650.550.000000 0 0 0 0 0 0 0 0 16 7 E 15 1 E 532220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606201_2300160
281 1.20982162e+02 3.20000000e-25 1.600E-05.05040.086 1048.75390.550.000000 0 0 0 0 0 0 0 0 16 8 E 15 5 E 532220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606200_2300157
281 1.24046813e+02 3.37800000e-25 1.782E-05.04910.087 1053.25340.550.000000 0 0 0 0 0 0 0 0 16 7 E 15 4 E 532220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606201_2300158
281 1.28576639e+02 1.14500000e-27 6.555E-08.04630.090 1060.70650.550.000000 0 0 0 0 0 0 0 0 16 5 E 15 1 E 632220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606202_2300160
281 1.30062635e+02 3.49500000e-25 2.016E-05.04700.090 1059.22050.550.000000 0 0 0 0 0 0 0 0 16 5 E 15 2 E 632220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606202_2300159
281 1.33032532e+02 3.44800000e-25 2.062E-05.04630.091 1060.70650.550.000000 0 0 0 0 0 0 0 0 16 4 E 15 1 E 632220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606203_2300160
281 1.34518528e+02 4.73500000e-27 2.852E-07.04700.091 1059.22050.550.000000 0 0 0 0 0 0 0 0 16 4 E 15 2 E 632220 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606203_2300159
281 1.38942308e+02 3.06100000e-25 1.937E-05.04490.092 1060.70650.550.000000 0 0 0 0 0 0 0 0 16 2 E 15 1 E 635430 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606204_2300160
281 1.40413980e+02 2.15300000e-21 1.381E-01.04370.092 1060.70650.550.000000 0 0 0 0 0 0 0 0 16 1 E 15 1 E 635430 5 4 2 3 1 0 2.64000000e+02 2.48000000e+02	2606205_2300160
